,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
108,1033,11468072060,"May 21, 2024, 10:45:28 PM",Evening Run,Run,,4154,6.51,184.0,activities/12243985526.tcx.gz,4.1881914138793945,2.738884449005127,519.0,,,,,,2024,5,Terca,69.23333333333333
109,1034,11479062546,"May 22, 2024, 10:21:29 PM",Treino academia,Weight Training,,3423,0.0,132.0,activities/12255293231.tcx.gz,0.0,0.0,324.0,,,,,,2024,5,Quarta,57.05
110,1035,11483044763,"May 23, 2024, 10:28:38 PM",Evening Walk,Walk,,1219,1.09,142.0,activities/12259374738.tcx.gz,2.56790828704834,1.6000598669052124,102.0,,,,,,2024,5,Quinta,20.316666666666663
111,1036,11483044902,"May 23, 2024, 10:40:33 PM",Evening Run,Run,,3312,6.44,185.0,activities/12259374803.tcx.gz,9.1947603225708,2.751826763153076,523.0,,,,,,2024,5,Quinta,55.2
112,1037,11489894024,"May 24, 2024, 10:01:01 PM",Treino academia,Weight Training,,4181,0.0,133.0,activities/12266441848.tcx.gz,0.0,0.0,441.0,,,,,,2024,5,Sexta,69.68333333333334
113,1038,11536548593,"May 27, 2024, 10:30:31 PM",Treino academia,Weight Training,,3810,0.0,118.0,activities/12314561380.tcx.gz,0.0,0.0,331.0,,,,,,2024,5,Segunda,63.5
114,1039,11536548667,"May 29, 2024, 10:36:12 PM",Treino academia,Weight Training,,4077,0.0,139.0,activities/12314561452.tcx.gz,0.0,0.0,388.0,,,,,,2024,5,Quarta,67.95
115,1040,11536548768,"May 30, 2024, 9:42:12 PM",Evening Walk,Walk,,721,1.03,148.0,activities/12314561527.tcx.gz,3.2163732051849365,1.5672218799591064,120.0,,,,,,2024,5,Quinta,12.016666666666667
116,1041,11536548859,"May 30, 2024, 9:55:19 PM",Evening Run,Run,,1384,3.28,190.0,activities/12314561615.tcx.gz,3.491916418075561,2.779814004898072,251.0,,,,,,2024,5,Quinta,23.066666666666663
117,1042,11536548915,"May 30, 2024, 10:18:34 PM",Evening Walk,Walk,,424,0.6,171.0,activities/12314561676.tcx.gz,2.3014652729034424,1.47417950630188,86.0,,,,,,2024,5,Quinta,7.066666666666666
118,1043,11567441030,"Jun 3, 2024, 9:43:15 PM",Treino academia,Weight Training,,3877,0.0,139.0,activities/12346409798.tcx.gz,0.0,0.0,411.0,,,,,,2024,6,Segunda,64.61666666666666
119,1044,11584255989,"Jun 4, 2024, 10:06:44 PM",Evening Walk,Walk,,624,1.08,129.0,activities/12363668235.tcx.gz,3.716999530792236,1.779633641242981,74.0,,,,,,2024,6,Terca,10.4
120,1045,11584256068,"Jun 4, 2024, 10:17:27 PM",Evening Run,Run,,412,1.04,177.0,activities/12363668289.tcx.gz,3.738247156143189,2.540728807449341,85.0,,,,,,2024,6,Terca,6.866666666666666
121,1046,11584256227,"Jun 4, 2024, 10:45:01 PM",Evening Run,Run,,1652,1.8,180.0,activities/12363668372.tcx.gz,3.181718349456787,2.1083037853240967,183.0,,,,,,2024,6,Terca,27.53333333333333
122,1047,11592252876,"Jun 6, 2024, 10:32:32 PM",Treino academia,Workout,,4288,0.0,164.0,activities/12371859222.tcx.gz,0.0,0.0,477.0,,,,,,2024,6,Quinta,71.46666666666667
