,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
242,4862113572,"Feb 27, 2021, 11:13:11 PM",Funcional,Workout,,2887,0.0,159.0,18.0,False,,,activities/5186357890.gpx.gz,,,2887.0,2887.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,87.0,39.01409530639648,,123.91236877441406,,,,,,18.0,0.0,,1.0,,,,,,,2021,2,Sabado,48.11666666666667
243,4868528586,"Feb 28, 2021, 7:56:06 PM",Caminhada de aquecimento,Walk,,709,1.01,154.0,4.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5193120217.gpx.gz,,,709.0,709.0,1009.7000122070312,1.7999999523162842,1.4241185188293457,38.0,2.400000095367432,29.799999237060547,65.4000015258789,46.20000076293945,3.5257997512817383,,,60.0,54.01836013793945,,129.66384887695312,,,93.04486846923828,,,4.0,0.0,,1.0,,,,,,,2021,2,Domingo,11.816666666666666
244,4868540402,"Feb 28, 2021, 8:08:30 PM",Corrida na UFPE,Run,,2720,6.04,185.0,114.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5193132449.gpx.gz,,,2720.0,2706.0,6039.10009765625,2.799999952316284,2.2317442893981934,127.5,114.1999969482422,22.100000381469727,63.900001525878906,47.5,0.2202314883470535,,,89.0,84.97486114501953,,164.0964813232422,,,614.4075927734375,,,114.0,0.0,,1.0,6667.39990234375,,,,,,2021,2,Domingo,45.333333333333336
245,4880498101,"Mar 1, 2021, 11:04:05 PM",Funcional,Workout,,2422,0.0,165.0,13.0,False,,,activities/5206434054.gpx.gz,,,2422.0,2422.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,87.0,29.452205657958984,,121.39265441894533,,,,,,13.0,0.0,,1.0,,,,,,,2021,3,Segunda,40.36666666666667
246,4880498727,"Mar 2, 2021, 10:03:20 PM",Caminhada na UFPE,Walk,,3552,5.3,142.0,14.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5206434706.gpx.gz,,,3552.0,3510.0,5304.2998046875,2.0,1.5111966133117676,125.4000015258789,122.1999969482422,3.0,42.29999923706055,48.09999847412109,0.0603284128010273,,,68.0,52.05942916870117,,123.27428436279295,,,488.7965393066406,,,14.0,0.0,,1.0,,,,,,,2021,3,Terca,59.2
247,4891772496,"Mar 4, 2021, 10:26:24 PM",Caminhada na pra̤a do Bom Pastor,Walk,,3456,4.89,182.0,82.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5218236253.gpx.gz,,,3456.0,3456.0,4892.0,2.200000047683716,1.4155092239379885,121.6999969482422,125.3000030517578,2.799999952316284,55.0,39.29999923706055,-0.0735895335674285,,,69.0,58.35040664672852,,151.88946533203125,,,450.8027038574219,,,82.0,0.0,,1.0,,,,,,,2021,3,Quinta,57.6
248,4915280162,"Mar 8, 2021, 10:39:21 PM",Caminhada na pra̤a do Engenho do Meio,Walk,,2520,3.57,183.0,55.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5243076373.gpx.gz,,,2520.0,2520.0,3570.300048828125,2.0999999046325684,1.416785717010498,52.70000076293945,49.20000076293945,29.700000762939453,59.29999923706055,24.700000762939453,0.0980309769511222,,,62.0,48.19491958618164,,150.8229522705078,,,329.0067138671875,,,55.0,0.0,,1.0,,,,,,,2021,3,Segunda,42.0
249,4921007371,"Mar 9, 2021, 10:03:51 PM",Caminhada de aquecimento,Walk,,749,1.01,147.0,4.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5249116138.gpx.gz,,,749.0,749.0,1014.2999877929688,1.7999999523162842,1.35420560836792,50.0,34.0,-8.800000190734863,12.899999618530272,43.400001525878906,1.5774425268173218,,,62.0,55.51604461669922,,128.24598693847656,,,93.46875762939452,,,4.0,0.0,,1.0,,,,,,,2021,3,Terca,12.483333333333333
250,4921008386,"Mar 9, 2021, 10:16:56 PM",Corrida pelo Cavouco,Run,,2928,6.04,184.0,95.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5249117127.gpx.gz,,,2928.0,2928.0,6047.39990234375,2.5999999046325684,2.065368890762329,81.80000305175781,69.69999694824219,14.0,49.0,41.400001525878906,0.2000859826803207,,,90.0,82.40860748291016,,158.5493621826172,,,594.106689453125,,,95.0,0.0,,1.0,6447.10009765625,,,,,,2021,3,Terca,48.8
251,4921008518,"Mar 9, 2021, 11:06:12 PM",Caminhada de relaxamento,Walk,,537,0.69,141.0,2.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5249117334.gpx.gz,,,537.0,537.0,690.2999877929688,1.600000023841858,1.2854748964309692,35.0,3.900000095367432,26.5,57.59999847412109,49.79999923706055,4.5052876472473145,,,88.0,59.24767303466797,,123.69273376464844,,,63.61183547973633,,,2.0,0.0,,1.0,,,,,,,2021,3,Terca,8.95
